Bar0, 138756.38841567293
Bar1, 139522.9982964225
Bar2, 138245.31516183988
Bar3, 128534.92333901192
Bar4, 104003.40715502555
Bar5, 85860.3066439523
Bar6, 72827.93867120954
Bar7, 50340.71550255537
Bar8, 41141.396933560485
Bar9, 31175.46848381601
Bar10, 25042.58943781944
Bar11, 22231.68654173765
Bar12, 17887.563884156723
Bar13, 12776.831345826233
Bar14, 8943.781942078362
Bar15, 4855.195911413982
Bar16, 2299.829642248735
Bar17, 1277.683134582623
Bar18, 255.536626916545
