Bar0, 130489.86486486485
Bar1, 131503.3783783784
Bar2, 131249.99999999997
Bar3, 124155.40540540538
Bar4, 101351.35135135135
Bar5, 86655.40540540538
Bar6, 75506.75675675676
Bar7, 54222.972972972966
Bar8, 45101.35135135133
Bar9, 34966.2162162162
Bar10, 27871.621621621616
Bar11, 21790.54054054052
Bar12, 16469.59459459459
Bar13, 11148.648648648625
Bar14, 7601.351351351349
Bar15, 4560.810810810803
Bar16, 3040.5405405405463
Bar17, 1773.648648648655
Bar18, 506.75675675676337
